subject,deck,topic,front,back
Radiology,Part-4,Pneumothorax,CXR findings of pneumothorax?,"Hyperlucent lung, absent bronchovascular markings, and a visceral pleural line of demarcation."
Radiology,Part-4,Pneumothorax,"Management of an unstable (tension) pneumothorax (e.g. trauma, SBP <90)?","Needle thoracostomy, followed by ICD once stable."
Radiology,Part-4,Pneumothorax,Site and needle size for needle thoracostomy in tension pneumothorax?,"5th ICS in the mid-axillary line in adults; 2nd ICS in the mid-clavicular line in children; needle = 14 G, 3.25 inch."
Radiology,Part-4,Pneumothorax,"Management of a stable pneumothorax, and the borders of the triangle of safety?","ICD placed in the triangle of safety; borders = pectoralis major, latissimus dorsi, and the rib below."
Radiology,Part-4,Pneumothorax,M-mode USG appearance of normal lung vs pneumothorax?,Normal lung = seashore sign; pneumothorax = barcode / stratosphere sign.
Radiology,Part-4,HRCT Signs,What does the air bronchogram sign indicate and where is it seen?,Consolidation (alveolar air replaced by fluid/pus); seen in pulmonary edema (h/o heart failure) and pneumonia (h/o expectoration).
Radiology,Part-4,HRCT Signs,"What does the tree-in-bud sign indicate, and why is it not seen in Covid-19?",Active TB (endobronchial) - nodules along the bronchus; not seen in Covid-19 because that is an alveolar disease.
Radiology,Part-4,HRCT Signs,What does the signet ring sign indicate and what is the criterion?,Bronchiectasis - the diameter of the bronchus is greater than the adjacent pulmonary artery; also shows a tram-track appearance.
Radiology,Part-4,Halo Signs,What does the halo sign indicate and its features?,Invasive aspergillosis (in an immunocompromised patient) - a solid center with a hazy periphery.
Radiology,Part-4,Halo Signs,What does the reverse halo sign indicate?,Organising pneumonia and mucormycosis.
Radiology,Part-4,GGO / Miliary / Honeycombing,"What does ground glass opacity suggest, and what CORADS grade is typical Covid?",Covid-19; typical Covid = CORADS-5.
Radiology,Part-4,GGO / Miliary / Honeycombing,Outline the CORADS grading (0-6).,"0 = incomplete; 1 = normal; 2,3,4 = atypical; 5 = typical Covid; 6 = RT-PCR proven."
Radiology,Part-4,GGO / Miliary / Honeycombing,"Most common cause of miliary nodules, and other causes?","MCC = TB; other causes = histoplasmosis, varicella, TPE (tropical pulmonary eosinophilia), silicosis."
Radiology,Part-4,GGO / Miliary / Honeycombing,What does honeycombing indicate?,UIP (usual interstitial pneumonia) / ILD.
Radiology,Part-4,Silhouette Sign & Pneumatocele,What does the silhouette sign indicate?,Right middle lobe consolidation.
Radiology,Part-4,Silhouette Sign & Pneumatocele,A pneumatocele is associated with which pneumonia?,Staphylococcus aureus pneumonia.
Radiology,Part-4,Popcorn Calcification,"Popcorn calcification on mammography suggests which lesion, and its BIRADS?","Fibroadenoma; calcification present = BIRADS 2, calcification absent = BIRADS 3; most sensitive Ix = MRI."
Radiology,Part-4,Popcorn Calcification,Popcorn calcification on CT chest suggests which lesion?,Pulmonary hamartoma - the most common benign tumor of the lung.
Radiology,Part-4,Mediastinal Shift,"Direction of mediastinal shift in consolidation, pleural effusion and lung collapse?",Consolidation = no shift; pleural effusion (e.g. massive) = contralateral shift; lung collapse = ipsilateral shift.
Radiology,Part-4,PYQ - Thoracic,"A 28-year-old with HIV, CD4 120, and non-productive cough; B/L GGOs + cysts - diagnosis?",Pneumocystis carinii (PCP) pneumonia.
Radiology,Part-4,PYQ - Thoracic,A 55-year-old smoker with weight loss and a cannon-ball appearance on CXR - diagnosis?,Metastasis.
Radiology,Part-4,PYQ - Thoracic,A CXR with mediastinal shift to the contralateral side - which finding?,Pleural effusion.
Radiology,Part-4,PYQ - Thoracic,A CT showing an aberrant right subclavian artery causes which symptom?,Dysphagia lusoria.
Radiology,Part-4,PYQ - Thoracic,"Egg-shell calcification is seen in all of the following EXCEPT - silicosis, sarcoidosis, post-radiation LNs, metastatic LNs?","Metastatic lymph nodes are the exception (egg-shell calcification IS seen in silicosis, sarcoidosis and post-radiation therapy lymph nodes)."
Radiology,Part-4,PYQ - Thoracic,"In blunt chest trauma, which CXR findings need further evaluation before a chest tube - pneumothorax, hemothorax, RML consolidation, diaphragm injury?",RML consolidation and diaphragm injury (these are not pneumothorax/hemothorax requiring a tube).
Radiology,Part-4,PYQ - Thoracic,A 25-year-old with mild intermittent upper abdominal pain; CXR shows a retrocardiac gas shadow - diagnosis?,Hiatal hernia.
Radiology,Part-4,PYQ - Thoracic,"A cattle handler with cough, hemoptysis and chest pain; CXR shown - diagnosis?",Hydatid cyst.
Radiology,Part-4,PYQ - Thoracic,"A 35-year-old with Raynaud's, skin tightening (scleroderma), dyspnea and bilateral basal rales - next best step?",HRCT chest.
Radiology,Part-4,PYQ - Thoracic,"A 54-year-old with dyspnea, eosinophil count 5000, and miliary mottling on CXR - diagnosis?",Tropical pulmonary eosinophilia.
Radiology,Part-5,Head Trauma,What is the IOC for head trauma?,NCCT.
Radiology,Part-5,Head Trauma,"Features of subdural hematoma (SDH) - vessel, trauma, suture/midline crossing?",Bridging veins; trivial trauma; crosses suture lines but does NOT cross the midline (crescent-shaped); classic in alcoholics with a fall.
Radiology,Part-5,Head Trauma,"Features of epidural hematoma (EDH) - vessel, trauma, suture/midline crossing?",Artery; due to RTA; does NOT cross suture lines but DOES cross the midline (biconvex). Lucid interval is more typical of EDH than SDH.
Radiology,Part-5,Head Trauma,"Features of subarachnoid hemorrhage (SAH) - presentation, cause, MC site, IOC, gold standard?",Thunderclap headache; trauma > aneurysm (berry); MC site = ACA-ACom junction; IOC = CT angiography; gold standard = DSA.
Radiology,Part-5,Head Trauma,Features of diffuse axonal injury (DAI) - NCCT finding and IOC?,NCCT is normal or shows petechial hemorrhages; IOC = SWI.
Radiology,Part-5,Intracerebral Hemorrhage (ICH),"Most common site, most common risk factor, and vessel involved in ICH?",MC site = putamen; MC risk factor = hypertension; vessel = artery of Charcot (a branch of the MCA).
Radiology,Part-5,Brain Tumors - Adults,"What does the dural tail sign indicate, and a histology clue?",Meningioma (the most common benign brain tumor); psammoma bodies.
Radiology,Part-5,Brain Tumors - Adults,"What does a butterfly tumor indicate, and a histology clue?",Glioblastoma (the most common malignant brain tumor); pseudopalisading serpentine necrosis.
Radiology,Part-5,Brain Tumors - Adults,What does the ice cream cone sign indicate?,Acoustic neuroma / vestibular schwannoma (the most common cerebellopontine angle tumor).
Radiology,Part-5,Brain Tumors - Children,Pilocytic astrocytoma - significance and histology clue?,The most common benign brain tumor in children; Rosenthal fibres.
Radiology,Part-5,Brain Tumors - Children,"Medulloblastoma - significance, histology clue, and spread?",The most common malignant brain tumor in children; Homer-Wright pseudo-rosettes; drop metastases.
Radiology,Part-5,Brain Tumors - Children,"Craniopharyngioma - location, effect, and key features?","Supra-sellar - compresses the optic chiasma; shows calcification, occurs in children, and is cystic; H/P = machine oil in the cyst."
Radiology,Part-5,CNS Infections,Imaging features of a cerebral abscess?,Diffusion restriction and ring enhancement.
Radiology,Part-5,CNS Infections,Features of neurocysticercosis?,Caused by T. solium eggs; cyst with a central scolex; starry sky appearance.
Radiology,Part-5,CNS Infections,Imaging features of CNS tuberculosis?,Conglomeration; lipid-lactate peak (on MR spectroscopy).
Radiology,Part-5,CNS Infections,Features of cerebral toxoplasmosis?,Seen in HIV; presents as a child with abnormal behaviour.
Radiology,Part-5,PNS X-ray Views,"What is best seen on Pierre's (Water's) view, and how is the sphenoid sinus seen?",Maxillary sinus is seen best; with the mouth closed it is the Water's view; the mouth is opened to see the sphenoid sinus; the posterior ethmoidal sinus is not visible.
Radiology,Part-5,PNS X-ray Views,"What is Caldwell's view best for, and what obscures the maxillary sinus on it?",Best for the frontal sinus; the pterygoid plates obscure the maxillary sinus.
Radiology,Part-5,PYQ - Neuro,The Mt. Fuji sign is seen in which condition?,Pneumocephalus.
Radiology,Part-5,PYQ - Neuro,What is the management of choice for aneurysms performed by interventional radiologists?,Coiling.
Radiology,Part-5,PYQ - Neuro,The banana sign on USG is associated with which condition?,Spina bifida.
Radiology,Part-5,PYQ - Neuro,Which two fetal cranial USG signs are seen in spina bifida (neural tube defect)?,The lemon sign and the banana sign.
Radiology,Part-5,PYQ - Neuro,Increased serum alkaline phosphatase with cotton wool spots on skull X-ray - diagnosis?,Paget's disease.
Radiology,Part-5,PYQ - Neuro,A structure marked in a CT of the paranasal sinuses (with concha bullosa noted) - identified as?,Anterior ethmoidal canal.
Radiology,Part-5,PYQ - Neuro,Which arterial territory is involved in an infarct shown on CT between the ACA and PCA territories?,MCA.
Radiology,Part-5,PYQ - Neuro,"A 15-year-old male with epistaxis on CECT - which sign, and what does it indicate?",Homan-Miller sign - indicates JNA (juvenile nasopharyngeal angiofibroma).
Radiology,Part-5,PYQ - Neuro,"Match the signs: Dodd, Phelp, Griesinger?",Dodd sign = polyp; Phelp sign = glomus; Griesinger sign = lateral sinus thrombosis.
Radiology,Part-6,Epiphyseal Bone Tumors,"Chondroblastoma (Codman's tumor) - age, location, histology?",Age <20 years; epiphyseal tumor; HPE = chicken-wire calcification.
Radiology,Part-6,Epiphyseal Bone Tumors,"GCT / osteoclastoma - age, location, appearance and cells?",Age 30-40 years; epiphyseal tumor; soap-bubble appearance (giant cells + mononuclear cells).
Radiology,Part-6,Epiphyseal Bone Tumors,Treatment of chondroblastoma and GCT?,External curettage + grafting.
Radiology,Part-6,Diaphyseal Bone Tumors,"Osteoid osteoma - location, clinical feature, IOC and treatment?",Diaphyseal tumor; nocturnal pain relieved by NSAIDs (the lucent nidus releases PGE2); IOC = CT; treatment = radiofrequency ablation.
Radiology,Part-6,Diaphyseal Bone Tumors,"Ewing sarcoma - radiosensitivity, treatment, age, periosteal reaction, histology, genetics?","Most radiosensitive (treated with RT + CT); diaphyseal; onion-peel periosteal reaction; age <20 years; HPE = Homer-Wright pseudorosettes; t(11,22)."
Radiology,Part-6,Diaphyseal Bone Tumors,Adamantinoma - location?,"A diaphyseal tumor, classically in the tibia."
Radiology,Part-6,Metaphyseal Bone Tumors,"Osteosarcoma - age, location, radiosensitivity, treatment, periosteal signs?",Age <20 years; metaphyseal; radioresistant (Rx = surgery); is an RT-induced tumor; shows Codman's triangle and sunburst periosteal reaction.
Radiology,Part-6,Metaphyseal Bone Tumors,"Simple bone cyst (SBC) - location, structure, signs, treatment?",Metaphyseal tumor; a single unicameral cavity; fallen leaf sign and trapdoor sign; Rx = simple curettage.
Radiology,Part-6,Metaphyseal Bone Tumors,"Aneurysmal bone cyst (ABC) - location, appearance, treatment?",Metaphyseal tumor; soap-bubble appearance; Rx = external curettage + grafting.
Radiology,Part-6,Osteochondroma / Enchondroma / Fibrous Dysplasia,What cartilage cap thickness on MRI suggests malignant transformation of an osteochondroma?,A cap >1.5 cm.
Radiology,Part-6,Osteochondroma / Enchondroma / Fibrous Dysplasia,Enchondroma - distribution and the two associated syndromes?,"Frequent and multiple, involving short bones; Ollier's syndrome = multiple enchondromas only; Maffucci syndrome = enchondromas + hemangiomas. Rx = external curettage + grafting."
Radiology,Part-6,Osteochondroma / Enchondroma / Fibrous Dysplasia,"Fibrous dysplasia - deformity, histology, and the associated syndrome?",Shepherd's crook deformity; HPE = Chinese-letter arrangement; polyostotic involvement with precocious puberty + cafe-au-lait spots = McCune-Albright syndrome.
Radiology,Part-6,Spine X-ray Signs,Rugger-jersey spine is seen in which conditions?,Secondary hyperparathyroidism / renal osteodystrophy.
Radiology,Part-6,Spine X-ray Signs,Ivory vertebra is seen in which conditions?,"Paget's disease (blastic phase), blastic metastases (breast, prostate), Hodgkin lymphoma, and carcinoid syndrome."
Radiology,Part-6,Spine X-ray Signs,"Codfish vertebra indicates which condition, its IOC and diagnostic cut-off?",Osteoporosis; IOC = DEXA; T-score <= -2.5 SD (compared to a young adult).
Radiology,Part-6,Spine X-ray Signs,"Ankylosing spondylitis - patient profile, HLA, signs and extra-articular features?",Young male with inflammatory backache; HLA-B27 positive; signs = dagger sign / tram-track / bamboo spine; uveitis and bilateral heel pain.
Radiology,Part-6,Spine X-ray Signs,Scoliosis - what is measured and which clinical test is used?,Cobb's angle is measured; Adam's forward bending test is used.
Radiology,Part-6,PYQ - MSK,A knee X-ray showing a transverse lucency through the patella - diagnosis?,Patella fracture.
Radiology,Part-6,PYQ - MSK,A 5-year-old boy with inability to pronate and supinate the forearm - diagnosis?,Radioulnar synostosis.
Radiology,Part-6,PYQ - MSK,A 50-year-old male with diffuse back pain; cervical spine X-ray with flowing ossification - diagnosis?,DISH (diffuse idiopathic skeletal hyperostosis).
Radiology,Part-6,PYQ - MSK,"A 70-year-old with a painful limp, no drug/trauma history; hip X-ray shows a crescent sign - diagnosis?",AVN (avascular necrosis).
Radiology,Part-6,PYQ - MSK,A marked posterior knee ligament on MRI - which ligament?,PCL (posterior cruciate ligament).
Radiology,Part-6,PYQ - MSK,A 40-year-old with progressive forward bending and increasing spinal stiffness; CT-spine shown - diagnosis?,Ankylosing spondylitis.
Radiology,Part-7,PET / Dosimetry / Lead Apron,"On PET-CT, what do the yellow and white represent, and what tracer is used?","Yellow = PET signal, white = bone; tracer = 18-FDG (deoxyglucose), which emits a positron and is taken up by malignant tissue."
Radiology,Part-7,PET / Dosimetry / Lead Apron,"Causes of a false-positive PET, and the physiological hotspots?",False positives = carcinoid and mucinous adenocarcinoma; physiological hotspots = brain and bladder.
Radiology,Part-7,PET / Dosimetry / Lead Apron,"What is a TLD badge, what is it made of, where is it worn, and how often checked?",A thermoluminescent dosimeter - a personal dosimeter to check radiation exposure; made of LiF/CaSO4; worn below the lead apron at chest level; checked 3-monthly.
Radiology,Part-7,PET / Dosimetry / Lead Apron,What thickness of lead apron is most commonly used and the minimum thickness?,Most commonly used = 0.5 mm; minimum = 0.25 mm.
Radiology,Part-7,Radiotherapy Machines,How does a LINAC (linear accelerator) work?,It accelerates electrons and allows them to collide with a heavy metal target to produce high-energy X-rays.
Radiology,Part-7,Radiotherapy Machines,What is the principle of brachytherapy and its uses?,"Remote afterloading; uses = prostate CA, CA cervix, eyelid."
Radiology,Part-7,Radiotherapy Machines,"What is gamma knife therapy, what source does it use, and its uses?","Stereotactic radiosurgery - a targeted attack without damage to surrounding structures; uses Co-60; good for inoperable brain tumors - solitary mets, pituitary adenoma, vestibular schwannoma, refractory trigeminal neuralgia."
Radiology,Part-7,Radiotherapy Machines,"What particle does a cyclotron produce, and what is the Bragg peak used for?","Cyclotron produces protons; the Bragg peak (protons) is used for deep-seated tumors (e.g. clival chordoma), while electrons are used for cutaneous T-cell lymphoma and intra-op RT."
Radiology,Part-7,Radiosensitivity,"By Bergonie's law, which cells are most vs least radiosensitive?",Most sensitive = actively dividing cells; least sensitive = quiescent cells.
Radiology,Part-7,Radiosensitivity,Most vs least radiosensitive organ?,Most = gonads (ovary > testis); least = vagina.
Radiology,Part-7,Radiosensitivity,Most vs least radiosensitive blood cell?,Most = lymphocyte; least = platelet > RBC.
Radiology,Part-7,Radiosensitivity,Most vs least radiosensitive cell cycle phase?,Most = G2-M; least = S phase.
Radiology,Part-7,Radiosensitivity,Most vs least radiosensitive tissue?,Most = hematopoietic / bone marrow; least = CNS.
Radiology,Part-7,Radiosensitivity,Most vs least radiosensitive structure of the eye?,Most = lens; least = sclera.
Radiology,Part-7,Radiosensitivity,Most vs least radiosensitive tumor?,Most = Ewing's sarcoma; least = osteosarcoma.
Radiology,Part-7,Radiosensitivity,Sequence and dose ranges of the acute radiation syndrome?,Hematopoietic (1-2 Gy) -> GI system (10-20 Gy) -> CVS-CNS (20-100 Gy).
Radiology,Part-7,Radiosensitivity,State the inverse square law for radiation intensity.,Intensity is inversely proportional to the square of the distance (I proportional to 1/d^2).
Radiology,Part-7,Radiosensitive vs Radioresistant Tumors,List the radiosensitive tumors.,"Wilm's tumor, Ewing's sarcoma, Lymphoma/Leukemia, Multiple myeloma, Seminoma. (Mnemonic: WELMS.)"
Radiology,Part-7,Radiosensitive vs Radioresistant Tumors,List the radioresistant tumors.,"HCC/RCC, Osteosarcoma, Melanoma, Pancreatic CA. (Mnemonic: HOMP.)"
Radiology,Part-7,Bone Scan,How does metastasis vs a superscan appear on a bone scan?,Metastasis = multiple discrete hot spots; superscan = diffuse increased skeletal uptake with reduced renal and soft-tissue activity.
Radiology,Part-7,Bone Scan,Which malignancy classically shows cold spots on a bone scan?,Multiple myeloma.
Radiology,Part-7,PYQ - RT/Nuclear Medicine,A Ga-68 PSMA scan is used to diagnose which condition?,Prostate cancer.
Radiology,Part-7,PYQ - RT/Nuclear Medicine,A linear accelerator is used for the production of what?,X-rays.
Radiology,Part-7,PYQ - RT/Nuclear Medicine,Which statement about radiotherapy is true (re: dose and distance)?,The dose of radiation at a point is inversely proportional to the square of its distance from the source.
Radiology,Part-7,PYQ - RT/Nuclear Medicine,Why does a prostate cancer bone scan show a superscan appearance?,Increased uptake due to diffuse metastasis.
Radiology,Part-7,PYQ - RT/Nuclear Medicine,"Radiotherapy given as 1.8-2 Gy daily, 5 days/week, over 6-8 weeks is which type of fractionation?",Conventional fractionation radiotherapy.
Radiology,Part-7,PYQ - RT/Nuclear Medicine,Most sensitive investigation for parathyroid tumor imaging?,Tc-Sestamibi SPECT (single photon emission CT).
