subject,deck,topic,front,back
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Circumventricular Organs,"What does the mnemonic ""SOAP"" stand for regarding BBB-absent areas?","Subfornical organ, Organum vasculosum of the lamina terminalis (OVLT), Area postrema, Pineal gland"
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Circumventricular Organs,What is the function of the subfornical organ?,Circulating angiotensin II acts here to increase water intake (thirst)
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Circumventricular Organs,What is the function of the organum vasculosum of the lamina terminalis (OVLT)?,Acts as an osmoreceptor controlling vasopressin (ADH) secretion and thirst
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Circumventricular Organs,What is the function of the area postrema?,Acts as the chemoreceptor trigger zone (CTZ) that initiates vomiting in response to chemical changes in the plasma
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Circumventricular Organs,What is the function of the pineal body/gland?,Secretes melatonin hormone into the blood
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Circumventricular Organs,"What does the posterior pituitary secrete, and why can it release hormones directly into blood?","Secretes hormones (ADH and oxytocin) into the blood; it lacks a BBB, allowing direct hormone release into systemic circulation"
General Physiology,Part 7 - Cytoskeleton,Microfilaments,What protein composes microfilaments and what are their main functions?,Actin; functions include muscle contraction and forming microvilli (involved in cytokinesis)
General Physiology,Part 7 - Cytoskeleton,Intermediate Filaments,What is the main function of intermediate filaments?,To maintain the structural integrity of cells
General Physiology,Part 7 - Cytoskeleton,Intermediate Filaments,"Match the intermediate filament immunohistochemistry markers to their cell type: Cytokeratin, Desmin, Vimentin, GFAP.",Cytokeratin - epithelial cells (carcinoma); Desmin - muscle; Vimentin - mesenchymal cells; GFAP - glial cells (per newer CoreBTR source; the older Cerebellum PDF lists GFAP as neuronal)
General Physiology,Part 7 - Cytoskeleton,Intermediate Filaments,Which intermediate filament type is found in Mallory-Denk bodies?,Keratin filaments
General Physiology,Part 7 - Cytoskeleton,Microtubules,What are the main functions of microtubules?,"Movement and cell division - including cilia, flagella, mitotic spindle, centrioles, and axoplasmic transport in neurons"
General Physiology,Part 7 - Cytoskeleton,Microtubules,What mnemonic describes microtubule function?,"""Moves through tube"""
General Physiology,Part 7 - Cytoskeleton,Axoplasmic Transport,What is axoplasmic transport and what are its two directions?,Movement of material along microtubules within neurons; retrograde (toward the cell body) and antegrade/anterograde (toward the axon terminal)
General Physiology,Part 7 - Cytoskeleton,Axoplasmic Transport,"Which motor protein mediates retrograde axoplasmic transport, and in which direction does it move?",Dynein; moves from the +ve end (axon terminal) toward the -ve end (cell body)
General Physiology,Part 7 - Cytoskeleton,Axoplasmic Transport,"Which motor protein mediates antegrade (anterograde) axoplasmic transport, and in which direction does it move?",Kinesin; moves from the -ve end (cell body) toward the +ve end (axon terminal)
General Physiology,Part 7 - Cytoskeleton,Axoplasmic Transport,Which agents/pathogens use retrograde axoplasmic transport to reach the CNS?,"Polio virus, tetanus toxin, rabies virus, and HSV (the older Cerebellum PDF also lists botulinum toxin in this group)"
General Physiology,Part 7 - Cytoskeleton,Axoplasmic Transport,Which process is associated with antegrade axoplasmic transport?,"Reactivation of HSV/VZV, traveling from the ganglion (cell body) toward the periphery"
General Physiology,Part 7 - Cytoskeleton,Drugs & Mitotic Spindle,"What is the mnemonic for drugs that act on the mitotic spindle (microtubules), and which drugs does it include?","""Microtubules Get Contracted Very Tightly"" - Mebendazole, Griseofulvin, Colchicine, Vinca alkaloids, and Taxanes"
General Physiology,Part 7 - Cytoskeleton,Cilia Structure,What is the microtubule arrangement of a motile cilium?,9+2 arrangement - 9 peripheral doublets plus 2 central singlets
General Physiology,Part 7 - Cytoskeleton,Cilia Structure,How does a primary cilium's microtubule arrangement differ from a motile cilium?,"A primary cilium has a 9+0 arrangement, lacking the central pair of microtubules found in motile cilia"
General Physiology,Part 7 - Cytoskeleton,Cilia Structure,What is the microtubule arrangement of the basal body?,9 triplets (no central pair)
General Physiology,Part 7 - Cytoskeleton,Primary Ciliary Dyskinesia,What structural defect underlies Primary Ciliary Dyskinesia (Kartagener syndrome)?,A defect in the dynein arm of cilia
General Physiology,Part 7 - Cytoskeleton,Primary Ciliary Dyskinesia,What is the clinical tetrad of Primary Ciliary Dyskinesia (Kartagener syndrome)?,"Situs inversus (with dextrocardia), bronchiectasis, sinusitis, and infertility"
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,"What defines isotonic (dynamic) exercise, and what are examples?",Muscle length changes with contraction and relaxation; examples include running and cycling
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,"What defines isometric (static) exercise, and what are examples?",Muscle length remains constant during sustained contraction; examples include handgrip and weight holding
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,"How does isotonic exercise affect TPR, and why?",TPR decreases (vasodilation) because alternating muscle contraction and relaxation opens the vessels
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,How does isotonic exercise affect stroke volume and MAP?,"Stroke volume increases (raising cardiac output), so MAP remains constant or increases despite the fall in TPR"
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,How does isometric exercise affect blood vessels and TPR?,"Sustained contraction compresses blood vessels, increasing TPR (a vasoconstriction-like effect)"
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,How does isometric exercise affect DBP and MAP?,Both DBP and MAP increase due to the rise in TPR
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,"Compare CO, HR, SV, SBP, TPR, DBP, and MAP in isotonic vs isometric exercise.","Isotonic: CO up, HR up, SV up, SBP up, TPR down, DBP down, MAP constant/down. Isometric: CO up, HR up, SV normal (unchanged), SBP up, DBP up, TPR up, MAP up"
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,By how much does skeletal muscle blood flow increase during exercise compared to rest?,Up to 20 times (20x) the resting value
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,What is resting vs exercising skeletal muscle blood flow (per 100 g tissue per minute)?,Rest: 2-4 mL/100g/min (about 16% of cardiac output); Exercise: 50-80 mL/100g/min
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,Rank organ blood flow changes during exercise from greatest increase to decrease.,Muscular > Coronary > Cerebral > Renal/Splanchnic (renal and splanchnic flow decreases during exercise)
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,What happens to coronary blood flow during exercise?,It increases
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,What happens to cerebral blood flow during exercise?,It remains constant
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,What happens to renal and splanchnic blood flow during exercise?,Both decrease
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,What is reactive hyperemia in the context of isotonic exercise blood flow?,A transient increase in blood flow above baseline that occurs after muscle compressions/contractions end
General Physiology,Part 8 - Exercise Physiology,Energy Sources,"List the energy sources used during exercise, in order of use.","Stored ATP (immediate), creatine phosphate, anaerobic glycolysis (anaerobic metabolism), and aerobic metabolism"
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,What happens to minute ventilation during exercise?,It increases
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,What happens to the V/Q ratio during exercise?,"It improves (better ventilation-perfusion matching, similar to lung zone 2-3)"
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,"What happens to the oxyhemoglobin dissociation curve during exercise, and why does this matter?","It shifts to the right, allowing better delivery of oxygen to tissues"
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,What happens to PaO2 during exercise?,It remains approximately normal/constant
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,"What happens to PvO2 during exercise, and why?",It decreases due to increased oxygen uptake by the tissues
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,"What happens to PaCO2 during exercise, and why?",It decreases due to hyperventilation
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,"What happens to pH during exercise, and why?","It decreases, especially in severe exercise, due to lactic acidosis"
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,What does the Nernst equation calculate?,The equilibrium potential of an ion - the potential at which electrical force balances the chemical (concentration) gradient
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,What is the formula for the Nernst equation?,"V(eq) = (RT/zF) x ln([X]out/[X]in), approximately equal to +/-61 x log([X]out/[X]in)"
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,What is the equilibrium potential of Na+?,+60 mV
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,What is the equilibrium potential of Ca2+?,+100 mV
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,What is the equilibrium potential of Cl-?,-70 mV
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,What is the equilibrium potential of K+?,-90 mV
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,"Which ion has the most positive equilibrium potential, and which has the most negative?",Calcium (Ca2+) is most positive; potassium (K+) is most negative
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,"What does the Goldman equation calculate, and how does it differ from the Nernst equation?","It calculates the resting membrane potential (RMP), taking into account multiple ions and their relative membrane permeabilities (unlike Nernst, which is for a single ion)"
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,Why is RMP approximately equal to the K+ equilibrium potential?,"Because the membrane has open leaky K+ channels, making it mainly permeable to K+ at rest"
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,What is the RMP of neurons?,-70 mV
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,What is the RMP of skeletal muscle?,-90 mV
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,What is the RMP of cardiac myocytes?,-90 mV
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,What is the RMP of pacemaker cells?,-60 mV
General Physiology,Part 9 - Miscellaneous Part 1,Goldman Equation,"Which cells are considered pacemaker cells, and why can they spontaneously depolarize?","SA node cells, interstitial cells of Cajal, and the pre-Botzinger complex; their comparatively less negative RMP allows spontaneous depolarization"
General Physiology,Part 9 - Miscellaneous Part 1,Gibbs-Donnan Effect,What is the Gibbs-Donnan effect?,Alteration of the distribution of permeable ions across a membrane due to the presence of large impermeable charged molecules (proteins) inside the cell
General Physiology,Part 9 - Miscellaneous Part 1,Gibbs-Donnan Effect,What are the effects of the Gibbs-Donnan effect on intracellular ion distribution?,"Increased intracellular cations (K+), decreased intracellular anions (Cl-), and creation of an osmotic gradient"
General Physiology,Part 9 - Miscellaneous Part 1,Poiseuille's Law,What is Poiseuille's Law and its formula for flow through a tube?,"Q = (pi x P x r^4) / (8 x eta x l), where Q is flow rate, P is pressure, r is radius, eta is fluid viscosity, and l is length of the tube"
General Physiology,Part 9 - Miscellaneous Part 1,Poiseuille's Law,How does flow relate to radius and length according to Poiseuille's Law?,Flow is proportional to radius to the 4th power (r^4) and inversely proportional to length (1/length); a small change in radius causes a huge change in flow
General Physiology,Part 9 - Miscellaneous Part 1,Fluid Mosaic Model,What is the percentage composition of the cell membrane according to the Singer-Nicolson Fluid Mosaic Model?,"Protein 55%, Phospholipid 25%, Cholesterol 13%, Carbohydrate 3%"
General Physiology,Part 9 - Miscellaneous Part 1,Fluid Mosaic Model,What percentage of the inner mitochondrial membrane is protein?,90% protein
General Physiology,Part 9 - Miscellaneous Part 1,Fluid Mosaic Model,How do the hydrophilic and hydrophobic regions of the phospholipid bilayer orient?,The outer layer is hydrophilic (facing the aqueous environment); the inner layer is hydrophobic (tails facing each other)
General Physiology,Part 9 - Miscellaneous Part 1,Fluid Mosaic Model,What role does cholesterol play in the cell membrane?,It maintains membrane fluidity and stability
General Physiology,Part 9 - Miscellaneous Part 1,Fluid Mosaic Model,Are triglycerides part of the cell membrane?,"No, triglycerides (TG) are NOT part of the cell membrane"
General Physiology,Part 9 - Miscellaneous Part 1,Fluid Mosaic Model,What does the Singer-Nicolson Fluid Mosaic Model describe?,"The cell membrane as a dynamic, fluid lipid bilayer with proteins embedded in it like a mosaic"
General Physiology,Part 9 - Miscellaneous Part 1,Strength-Duration Relationship,Define rheobase.,"The minimum current/voltage strength required to excite a tissue, irrespective of stimulus duration"
General Physiology,Part 9 - Miscellaneous Part 1,Strength-Duration Relationship,Define chronaxie.,The minimum duration of stimulus required to excite a tissue when using a current of twice the rheobase strength
General Physiology,Part 9 - Miscellaneous Part 1,Strength-Duration Relationship,Define utilization time.,The time required to excite a tissue when the stimulus strength is exactly at rheobase
General Physiology,Part 9 - Miscellaneous Part 1,Cough vs Sneeze,Describe the mechanism of coughing and what it clears.,"Deep inspiration followed by forced expiration against a closed glottis, then sudden opening of the glottis; clears the lower respiratory tract"
General Physiology,Part 9 - Miscellaneous Part 1,Cough vs Sneeze,Describe the mechanism of sneezing and what it clears.,Forced expiration through an open glottis; clears the nasal passages and upper respiratory tract
General Physiology,Part 9 - Miscellaneous Part 1,Walter Cannon,What concept did Walter Cannon introduce?,The concept of homeostasis - maintenance of internal stability
General Physiology,Part 9 - Miscellaneous Part 1,Walter Cannon,What clinical marker is linked to Walter Cannon's homeostasis concept?,"Urine output, which reflects perfusion and organ function"
General Physiology,Part 10 - Miscellaneous Part 2,Feedback Mechanisms,What are the two types of feedback regulatory mechanisms in the body?,Negative feedback and positive feedback
General Physiology,Part 10 - Miscellaneous Part 2,Feedback Mechanisms,Which type of feedback is the most common in physiological systems?,Negative feedback
General Physiology,Part 10 - Miscellaneous Part 2,Feedback Mechanisms,Give three examples of negative feedback mechanisms.,"Baroreceptor reflex, chemoreceptor reflex, and core body temperature regulation"
General Physiology,Part 10 - Miscellaneous Part 2,Feedback Mechanisms,List six examples of positive feedback mechanisms in the body.,"Parturition (Ferguson reflex), milk ejection (oxytocin), blood clotting cascade, calcium-induced calcium release (CICR), LH surge (ovulation), and the Hodgkin cycle (Na+ channel opening during an action potential)"
General Physiology,Part 10 - Miscellaneous Part 2,Feed-Forward Mechanisms,What is feed-forward (anticipatory) regulation?,"A regulatory mechanism in which the body makes adjustments in anticipation of an event, before it actually occurs"
General Physiology,Part 10 - Miscellaneous Part 2,Feed-Forward Mechanisms,Give four examples of feed-forward mechanisms.,"Salivation on thinking about food, the cephalic phase of gastric acid secretion, anticipatory tachycardia, and pre-emptive temperature regulation adjustments"
General Physiology,Part 10 - Miscellaneous Part 2,Feed-Forward Mechanisms,What is anticipatory tachycardia?,"An increase in heart rate that occurs in anticipation of an activity or event, before it actually begins"
General Physiology,Part 10 - Miscellaneous Part 2,Gain of a Control System,What is the formula for the gain of a control system?,Gain = Correction / Error
General Physiology,Part 10 - Miscellaneous Part 2,Gain of a Control System,"In a baroreceptor example, normal MAP is 100 mmHg. Without the baroreceptor reflex, MAP rises to 175 mmHg; with the reflex, it is corrected to 125 mmHg. What is the gain?",Correction = 175-125 = 50 mmHg; Error = 125-100 = 25 mmHg; Gain = 50/25 = 2
General Physiology,Part 10 - Miscellaneous Part 2,Taste Receptors,"Which three taste modalities use GPCR-type receptors, and what is the mnemonic?","Sweet, Umami, and Bitter; mnemonic is ""SUB"""
General Physiology,Part 10 - Miscellaneous Part 2,Taste Receptors,"What is the example receptor for sweet, umami, and bitter taste (GPCR-mediated)?",TAS1R2 + TAS1R3
General Physiology,Part 10 - Miscellaneous Part 2,Taste Receptors,"What is the receptor type for sour taste, and what are example receptor proteins?",Ion channel (H+-sensing); example receptors are PKD2L1 and TRPV1
General Physiology,Part 10 - Miscellaneous Part 2,Taste Receptors,"What is the receptor type for salty taste, and what is the example receptor protein?",Ion channel (Na+-sensing); example receptor is ENaC
General Physiology,Part 10 - Miscellaneous Part 2,Taste Receptors,What class of substances typically transmits bitter taste?,Alkaloids (often toxic substances)
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,What happens to FiO2 and atmospheric pressure at high altitude?,"FiO2 (fraction of inspired O2) remains essentially normal, but atmospheric (barometric) pressure decreases"
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,What happens to PaO2 at high altitude?,It decreases
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,"What happens to ventilation at high altitude, and why?","Ventilation increases due to the hypoxic drive, causing CO2 washout"
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,What acid-base disturbance occurs at high altitude?,"Respiratory alkalosis, due to hyperventilation and CO2 washout"
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,"What happens to 2,3-BPG at high altitude and what effect does this have on oxygen delivery?","2,3-BPG increases, causing a rightward shift of the oxygen-dissociation curve, which reduces hemoglobin's O2 affinity and aids O2 unloading to tissues"
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,What happens to pulmonary vascular resistance (PVR) at high altitude?,"It increases, due to hypoxic pulmonary vasoconstriction"
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,What is the pharmacological treatment for acute mountain sickness?,Acetazolamide
General Physiology,Part 10 - Miscellaneous Part 2,Altitude Physiology,"What are HAPE and HACE, and how are they managed?",High Altitude Pulmonary Edema and High Altitude Cerebral Edema; managed by rapid descent and administration of 100% oxygen
General Physiology,Part 10 - Miscellaneous Part 2,Diving Physiology,"What is barotrauma in diving, and what are its manifestations?",Injury caused by pressure changes during diving; can cause pneumothorax (PTx) or tympanic membrane (TM) rupture
General Physiology,Part 10 - Miscellaneous Part 2,Diving Physiology,"What is Caisson disease (decompression sickness), and how is it prevented?","Nitrogen bubble formation in tissues/joints (causing arthritis-like symptoms) upon rapid ascent from depth; prevented and managed by slow, gradual ascent"
General Physiology,Part 10 - Miscellaneous Part 2,Carrageenan Theory & Windkessel Effect,What is the Carrageenan theory used for?,It is an experimental model used to study and induce inflammation
General Physiology,Part 10 - Miscellaneous Part 2,Carrageenan Theory & Windkessel Effect,"Where is the Windkessel effect seen, and where is it absent?",Seen in the aorta and large elastic arteries; absent in peripheral muscular arteries
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What percentage of total body weight do ICF and ECF each represent?,"ICF is about 40% of body weight and ECF is about 20% of body weight (since TBW = 60% of body weight, split 2/3 : 1/3)"
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF calcium (Ca2+) concentrations?,ECF: about 2.4 mEq/L; ICF: about 0.0001 mEq/L
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF magnesium (Mg2+) concentrations?,ECF: about 1.2 mEq/L; ICF: about 58 mEq/L
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF chloride (Cl-) concentrations?,ECF: about 103 mEq/L; ICF: about 4 mEq/L
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF bicarbonate (HCO3-) concentrations?,ECF: about 28 mEq/L; ICF: about 10 mEq/L
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF phosphate concentrations?,ECF: about 4 mEq/L; ICF: about 75 mEq/L
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF sulfate (SO4) concentrations?,ECF: about 1 mEq/L; ICF: about 2 mEq/L
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF glucose concentrations?,ECF: about 90 mg/dL; ICF: about 0-20 mg/dL
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF amino acid concentrations?,ECF: about 30 mg/dL; ICF: about 200 mg/dL
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,"How do ECF and ICF compare for cholesterol, phospholipid, and neutral fat content?",ECF is low (about 0.5-2 g/dL); ICF is much higher (up to about 95 g/dL)
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF PO2 values?,ECF: about 35 mmHg; ICF: about 20 mmHg
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF PCO2 values?,ECF: about 46 mmHg; ICF: about 50 mmHg
General Physiology,Part 1 - Body Fluid Compartments & Darrow-Yannet,Body Fluid Compartments,What are the approximate ECF vs ICF pH values (numeric)?,ECF: about 7.4; ICF: about 7.0
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,What stimuli drive the increase in ventilation during exercise?,"Proprioceptor input from muscles/joints, increased K+, increased temperature, and decreased pH act via chemoreceptors to raise ventilation"
General Physiology,Part 8 - Exercise Physiology,Respiratory Changes,What happens to PvCO2 (venous CO2) during exercise?,"It increases, since exercising tissues produce more CO2"
General Physiology,Part 8 - Exercise Physiology,Blood Flow During Exercise,"How does muscle blood flow behave during rhythmic isotonic contractions (moment-to-moment), as distinct from the overall mean increase?","Blood flow rises and falls with each individual contraction (falling during compression, rising during relaxation), while the mean flow over time is increased"
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,"According to the older Cerebellum PDF, how does MAP change specifically during severe isotonic exercise?",MAP tends to rise with mild-to-moderate isotonic exercise (driven by increased SV/CO) but then falls in severe isotonic exercise as vasodilation (falling TPR) starts to dominate
General Physiology,Part 8 - Exercise Physiology,Types of Exercise,How does the rise in MAP with increasing exercise intensity compare between isometric and isotonic exercise?,"Isometric exercise produces a steeper, more sustained rise in MAP than isotonic exercise as intensity increases from rest to severe"
General Physiology,Part 8 - Exercise Physiology,Energy Sources,At approximately what time point during exercise does each energy source peak in its contribution?,"Stored ATP peaks almost immediately (~2 seconds), creatine phosphate peaks around 10 seconds, anaerobic glycolysis peaks around 1 minute, and aerobic metabolism becomes dominant by about 2 hours for sustained performance"
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,"In the Nernst equation V = (RT/zF) ln([X]out/[X]in), what do R, T, z, and F represent?","R = universal gas constant, T = temperature, z = valency (charge) of the ion, F = Faraday's constant"
General Physiology,Part 9 - Miscellaneous Part 1,Cell Signaling Types,What is endocrine signaling?,A hormone is released into the bloodstream to act on distant target cells
General Physiology,Part 9 - Miscellaneous Part 1,Cell Signaling Types,What is autocrine signaling? Give an example.,A cell signals to itself; example - PAF (platelet activating factor)
General Physiology,Part 9 - Miscellaneous Part 1,Cell Signaling Types,What is paracrine signaling? Give an example.,A cell signals to nearby neighboring cells; example - somatostatin
General Physiology,Part 9 - Miscellaneous Part 1,Cell Signaling Types,What is juxtacrine signaling? Give an example.,Signaling that requires direct cell-to-cell contact; example - TGF-alpha
General Physiology,Part 10 - Miscellaneous Part 2,TENS,"What theory explains how TENS (Transcutaneous Electrical Nerve Stimulation) relieves pain, and which spinal structure is involved?",The Gate Control Theory of pain; it acts via the substantia gelatinosa in the dorsal horn of the spinal cord
General Physiology,Part 9 - Miscellaneous Part 1,Nernst Equation,"Which ion's equilibrium potential is closest to the neuronal RMP, and which is closest to the RMP of muscle (skeletal/cardiac)?",Cl- equilibrium potential (-70 mV) is closest to neuronal RMP (-70 mV); K+ equilibrium potential (-90 mV) is closest to skeletal/cardiac muscle RMP (-90 mV)
General Physiology,Part 10 - Miscellaneous Part 2,Gain of a Control System,Why might the gain of a negative feedback system sometimes be expressed as a negative number?,"Because the correction opposes the direction of the initial deviation; the older Cerebellum PDF computes the baroreceptor example as Correction = -50, Error = 25, Gain = -50/25 = -2 (signed), whereas the newer BTR 3.0 source uses absolute magnitudes to get Gain = +2"
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Tight Junction,"Besides being apicolateral in general, where specifically are tight junctions highlighted in the notes?","At the brush border on the apical side of enterocytes, and in the brush border of the PCT/DCT (proximal and distal convoluted tubules) of the kidney"
General Physiology,Part 6 - Epithelial Cell Junctions & Circumventricular Organs,Gap Junction,What functional property do gap junctions create among connected cells?,"An electrical syncytium, allowing connected cells to function as a single electrical unit"
General Physiology,Part 7 - Cytoskeleton,Cilia Structure,What are the key structural components of a ciliary microtubule doublet?,"Two microtubules (labeled A and B), dynein arms (which drive movement), and nexin links (which connect adjacent doublets)"
