subject,deck,topic,front,back
Forensic Medicine & Toxicology,Part-7 Human Identification,Pelvis,Sciatic notch — female vs male?,Female wider; male narrower.
Forensic Medicine & Toxicology,Part-7 Human Identification,Pelvis,Obturator foramen — female vs male?,Female small and triangular; male large and oval.
Forensic Medicine & Toxicology,Part-7 Human Identification,Pelvis,Sacroiliac joint surface — female vs male?,"Female short, wider and curved; male long, narrow and straight."
Forensic Medicine & Toxicology,Part-7 Human Identification,Pelvis,Pelvic acetabulum — female vs male?,Female small and faced anteriorly; male large and faced laterally.
Forensic Medicine & Toxicology,Part-7 Human Identification,Pelvis,Which pelvic structures are larger in males (OSA)?,"Obturator foramen, Sacroiliac joint surface, and Acetabular notch."
Forensic Medicine & Toxicology,Part-7 Human Identification,Pelvis,State the corpobasal index formula.,(Breadth of S1 / breadth of base of sacrum) × 100.
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Skull architecture — male vs female?,Male rugged; female smooth.
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Forehead plate — male vs female?,"Male large, broad and U-shaped; female smaller and parabolic."
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Supraorbital ridges — male vs female?,Male prominent; female less prominent.
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Mastoid process — male vs female?,Male large and blunt; female small and pointed.
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Orbit shape — male vs female?,Male square with smooth margins; female rounded with sharp margins.
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Frontal and parietal eminences — male vs female?,"Small in males, large in females."
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Angle of the mandible in females?,Greater than 120°.
Forensic Medicine & Toxicology,Part-7 Human Identification,Skull,Which skull features are larger in females (exceptions)?,"Frontal/parietal eminence, nasal aperture, and the forehead/orbit/chin (rounded)."
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – elbow,State the CRITOE order of elbow ossification.,"Capitellum, Radial head, Internal (medial) epicondyle, Trochlea, Olecranon, External (lateral) epicondyle."
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – elbow,Give the CRITOE appearance ages.,"Capitellum ~1–2 yr, radial head 4 yr, internal epicondyle 6 yr, trochlea 8 yr, olecranon 10 yr, external epicondyle 12 yr."
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – carpals,Which carpal bones appear at 2 and 3 months?,"Capitate at 2 months, then hamate at 3 months."
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – carpals,Carpal bone appearing at 3 years?,Triquetrum.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – carpals,Carpal bone appearing at 4 years?,Lunate.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – carpals,Carpal bones appearing at 5–6 years?,"Scaphoid, trapezium, and trapezoid."
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – carpals,Carpal bone appearing at 9–12 years?,Pisiform.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – sutures,At what age does the lambdoid suture close?,45 years.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – fontanelle,When does the anterior fontanelle close?,1½–2 years.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – fontanelle,When does the posterior fontanelle close?,2–6 months.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – fontanelle,When does the anterolateral (sphenoidal) fontanelle close?,2–3 months.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – fontanelle,When does the posterolateral (mastoid) fontanelle close?,12 months.
Forensic Medicine & Toxicology,Part-7 Human Identification,Bone age – fusion,Which joints does the ESHA mnemonic group for fusion (~16 yr)?,"Elbow, Shoulder, Hip, and Ankle."
Forensic Medicine & Toxicology,Part-8 Thanatology,Algor mortis,Rate of postmortem cooling?,About 0.7°C per hour.
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,Onset time of rigor mortis?,About 3 hours after death.
Forensic Medicine & Toxicology,Part-8 Thanatology,Livor mortis,Onset time of postmortem lividity?,About 30 minutes; in dependent areas.
Forensic Medicine & Toxicology,Part-8 Thanatology,Eye changes,Eye change within minutes of death?,Kevorkian sign (segmentation of retinal vessels).
Forensic Medicine & Toxicology,Part-8 Thanatology,Eye changes,When does tache noire appear?,3–6 hours.
Forensic Medicine & Toxicology,Part-8 Thanatology,Eye changes,When does corneal opacification occur?,About 6 hours.
Forensic Medicine & Toxicology,Part-8 Thanatology,Eye changes,Best vitreous indicator of time since death?,Potassium (K+) level.
Forensic Medicine & Toxicology,Part-8 Thanatology,Eye changes,What eye/vitreous finding is noted at 36–48 hours?,"The notes state '36–48 hrs, sulf-met-Hb' but the handwriting is unclear — please verify against the original."
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,State the Rule of 12 for rigor mortis.,"12 hours to develop, 12 hours to persist, 12 hours to pass off."
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,State Nysten's rule (order of rigor mortis).,"Proximal to distal (craniocaudal): head/face, neck, thorax, upper limbs, then lower limbs."
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,"Which muscle develops rigor first, and which external muscle first?",Involuntary muscle (heart) first; eyelids are the first external muscle.
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,Below what fetal age is rigor mortis absent?,7 months.
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,Conditions with delayed (late) rigor mortis?,"Asphyxia, haemorrhage, and pneumonia."
Forensic Medicine & Toxicology,Part-8 Thanatology,Rigor mortis,Condition with early rigor mortis?,Electrical injury.
Forensic Medicine & Toxicology,Part-8 Thanatology,PM caloricity,Causes of postmortem caloricity (rising temperature after death)?,"Heat stroke, pontine haemorrhage, sepsis, tetanus/strychnine, and cholera — NOT burns."
Forensic Medicine & Toxicology,Part-8 Thanatology,PM lividity,Cherry-red lividity indicates which poison?,Carbon monoxide.
Forensic Medicine & Toxicology,Part-8 Thanatology,PM lividity,Brick-red lividity indicates which poison?,Cyanide.
Forensic Medicine & Toxicology,Part-8 Thanatology,PM lividity,Chocolate-coloured lividity indicates which poison?,Nitrite (methaemoglobinaemia).
Forensic Medicine & Toxicology,Part-8 Thanatology,Putrefaction,Putrefaction — organ preservation and smell?,Poor organ preservation with a foul smell.
Forensic Medicine & Toxicology,Part-8 Thanatology,Putrefaction,What delays putrefaction?,"Strychnine, metallic poisons, and carbolic acid."
Forensic Medicine & Toxicology,Part-8 Thanatology,Adipocere,Describe adipocere formation and its requirement.,Saponification of fat by lipase into a fruity-smelling substance; needs a humid/water environment; forms over 3 days–3 months.
Forensic Medicine & Toxicology,Part-8 Thanatology,Mummification,Describe the conditions and timing of mummification.,"Dry, hot conditions; no odour; excellent organ preservation; 3–12 months."
Forensic Medicine & Toxicology,Part-8 Thanatology,Putrefaction,Earliest tissue to putrefy?,Larynx/trachea.
Forensic Medicine & Toxicology,Part-8 Thanatology,Putrefaction,Tissues most resistant to putrefaction?,"Prostate, non-gravid uterus, bone, and teeth."
Forensic Medicine & Toxicology,Part-8 Thanatology,Casper's dictum,State Casper's dictum (air:water:earth ratio).,1:2:8 — putrefaction is fastest in air and slowest in earth.
Forensic Medicine & Toxicology,Part-8 Thanatology,Decomposition,Where does external decomposition begin?,The right iliac fossa.
Forensic Medicine & Toxicology,Part-9 Autopsy,Order,"In a poisoning case, which cavity is opened first?",The cranial cavity.
Forensic Medicine & Toxicology,Part-9 Autopsy,Order,"In a newborn autopsy, which cavity is examined first?",The abdominal cavity (to assess diaphragm position).
Forensic Medicine & Toxicology,Part-9 Autopsy,Order,"In asphyxia, when is the neck examined?",Last.
Forensic Medicine & Toxicology,Part-9 Autopsy,Order,"In pneumothorax, when is the pleura examined?",Last.
Forensic Medicine & Toxicology,Part-9 Autopsy,Techniques,Describe the Virchow autopsy technique.,Organs are removed one by one (individually).
Forensic Medicine & Toxicology,Part-9 Autopsy,Techniques,Describe the Letulle technique.,Organs are removed en masse (all together).
Forensic Medicine & Toxicology,Part-9 Autopsy,Techniques,Describe the Ghon technique.,Organs are removed en bloc (in groups/blocks).
Forensic Medicine & Toxicology,Part-9 Autopsy,Techniques,Describe the Rokitansky technique.,Dissection is done in situ.
Forensic Medicine & Toxicology,Part-9 Autopsy,Preservation,Preservative for blood in poisoning?,Sodium fluoride plus potassium oxalate.
Forensic Medicine & Toxicology,Part-9 Autopsy,Preservation,Preservative for urine?,Toluene (preferred over thymol).
Forensic Medicine & Toxicology,Part-9 Autopsy,Preservation,How much of each organ is preserved in poisoning?,"Entire stomach, proximal 30 cm of small intestine, 500 g liver, and half of each kidney."
Forensic Medicine & Toxicology,Part-9 Autopsy,Preservation,Ideal viscera preservative?,Rectified spirit.
Forensic Medicine & Toxicology,Part-9 Autopsy,Preservation,Most commonly used viscera preservative?,Saturated saline (NaCl).
Forensic Medicine & Toxicology,Part-9 Autopsy,Incisions,Most common autopsy incision?,The I-shaped incision.
Forensic Medicine & Toxicology,Part-9 Autopsy,Incisions,Y incision is used in whom?,Females (breast).
Forensic Medicine & Toxicology,Part-9 Autopsy,Incisions,Modified Y incision is used for what?,The neck.
Forensic Medicine & Toxicology,Part-9 Autopsy,Incisions,Inverted Y incision is used in whom?,The newborn.
Forensic Medicine & Toxicology,Part-9 Autopsy,Embalming,Embalming fluid — preservative?,Formalin (formaldehyde).
Forensic Medicine & Toxicology,Part-9 Autopsy,Embalming,Embalming fluid — germicide?,Phenol.
Forensic Medicine & Toxicology,Part-9 Autopsy,Embalming,Embalming fluid — buffer?,Sodium borate.
Forensic Medicine & Toxicology,Part-9 Autopsy,Embalming,Embalming fluid — anticoagulant?,Sodium citrate (NOT ethanol).
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Paraphilias,Define exhibitionism.,"Exposing one's genitals to an unsuspecting person, or performing sexual acts that can be watched by others."
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Paraphilias,Define frotteurism.,Touching or rubbing against a non-consenting person.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Paraphilias,"Define voyeuristic disorder, and its IPC section.","Observing an unsuspecting person who is naked, undressing, or in sexual activity; Section 354C (354D = stalking)."
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Paraphilias,Define sexual masochism.,"Wanting to be humiliated, beaten, or bound for sexual pleasure."
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Paraphilias,Define sexual sadism.,Deriving sexual pleasure from inflicting pain or humiliation.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Paraphilias,Define transvestic fetishism (Eonism).,Sexual arousal from wearing clothing of the opposite sex.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Freud,List Freud's psychosexual stages in order.,"Oral, anal, phallic (oedipal), latent, and genital."
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Freud,Age range of the oral stage?,0–1.5 years.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Freud,Age range of the anal stage?,1–3 years.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Freud,Age range of the phallic (oedipal) stage?,3–6 years.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Freud,Define the Oedipus complex.,A son's attraction toward his mother.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Freud,Define the Electra complex.,A daughter's attraction toward her father.
Forensic Medicine & Toxicology,Part-10 Sexual Perversions,Gender,In gender dysphoria the person feels what?,'Trapped' in the wrong body.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Torture,Describe Telefono torture.,Simultaneous blows to both ears with the palms.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Torture,Describe Falanga / Bastinado.,Beating the soles of the feet.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Torture,Describe wet submarine torture.,Forced submersion of the head in (often dirty) water.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Torture,Describe El planton.,Forced prolonged standing.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Torture,Describe the parrot perch.,Suspension from a bar passed behind the flexed knees/arms.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Torture,Name the torture methods illustrated.,"Telefono, Falanga/Bastinado, wet submarine, El planton, parrot perch, keg tying, and saw horse."
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,"Declarations of Tokyo, Istanbul and Hamburg deal with what?",Torture.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Hong Kong deals with what?,Elderly abuse.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Venice deals with what?,Terminal illness.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Oslo deals with what?,Abortion.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Helsinki and the Nuremberg code deal with what?,Human experimentation.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Ottawa deals with what?,Child abuse.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Sydney deals with what?,Brain death.
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Geneva deals with what?,The Hippocratic oath (physician's pledge).
Forensic Medicine & Toxicology,Part-11 Torture & Declarations,Declarations,Declaration of Malta deals with what?,Hunger strike (role of the doctor).
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Blood,Luminol stain for blood is seen under what?,UV light.
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Blood,Which crystals does the Teichmann test produce?,Hemin (brown rhombic crystals).
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Blood,Which crystals does the Takayama test produce?,"Hemochromogen (pink, feathery crystals)."
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Blood,Name the three confirmatory tests for blood.,"Microcrystal test, microscopy, and absorption spectroscopy."
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Semen,What does the Florence test detect?,Choline (brown rhomboid crystals).
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Semen,What does the Barberio test detect?,Spermine (with picric acid forming yellow needles).
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Semen,What does the Brentamine / Walker test detect?,Acid phosphatase.
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Semen,Name other semen tests.,"MUP test, ICT-semenogelin, and LDH."
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Semen,Confirmatory test for semen?,Microscopy (a 'Christmas tree' staining of sperm).
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Saliva,Which test detects saliva?,Phadebas amylase test.
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Other fluids,Crystal violet stains which fluid?,Sweat.
Forensic Medicine & Toxicology,Part-12 Stains for Body Fluids,Other fluids,Edelman's agent detects what?,Faecal matter.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Evidence,Give examples of direct evidence.,Eyewitness account and CCTV footage.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Evidence,Is circumstantial evidence valid?,Yes — it is indirect but valid.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Evidence,Is hearsay evidence valid?,No — it is invalid.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Courts,Maximum punishment a Sessions court can give?,"Life imprisonment, with no limit on fine."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Courts,Maximum punishment by Supreme/High/Sessions courts?,Life imprisonment.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Courts,Maximum imprisonment by an Assistant Sessions court?,10 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Courts,Maximum imprisonment by a Chief Judicial Magistrate?,7 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Courts,Maximum punishment by a JM 1st class?,"3 years or 10,000 rupees fine."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Courts,Maximum punishment by a JM 2nd class?,"1 year or 5,000 rupees fine."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Sexual assault,List the doctor's duties in a sexual assault case.,"Inform police, obtain consent, provide psychological counselling, accept written refusal, and give diagnosis and treatment."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Sexual assault,Time limit for collecting a vaginal swab?,96 hours.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Sexual assault,Time limit for a semen sample?,72 hours.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Sexual assault,Toluidine blue is used for what?,Detecting genital injuries (in the victim).
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Sexual assault,Lugol's iodine is applied to whom?,The accused.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,Minimum age to consent to a general physical examination?,12 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,"Age of consent for PV/PR examination, surgery, or transplant?",18 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,Implied consent applies to what?,OPD general physical examination.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,Best form of consent?,Written informed consent.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,Therapeutic privilege applies to which patients?,Psychiatric patients.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,Is extended consent valid in India?,No.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Consent,Define therapeutic waiver.,The patient voluntarily waives the right to consent or be informed.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,List the 4 D's of medical negligence.,"Duty, Dereliction, Direct causation, and Damage."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,What does res ipsa loquitur mean?,"'The thing speaks for itself' — e.g., a foreign body left behind or wrong-side surgery."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,Define medical maloccurrence.,"A known complication occurring despite proper care (e.g., ureter injury during hysterectomy)."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,What is dichotomy in medical ethics?,Fee splitting.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,Who handles professional misconduct?,The State Medical Council.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,Define novus actus interveniens.,An intervening act that breaks the chain of causation (the original doctor is not liable).
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,What is double jeopardy (res judicata)?,A person cannot be tried twice for the same offence in two different courts.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,Define contributory negligence.,When the injury is partly the patient's own fault.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,Limitation period for a civil negligence suit?,2 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Negligence,When are leading questions allowed?,During cross-examination.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Records,For how long are OPD/IPD records kept?,3 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Records,For how long are medicolegal case (MLC) records kept?,10 years.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Records,Time limit to provide records to a patient?,3 days.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,Records,Define a posthumous child.,A child born after the death of the biological parent(s).
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,POCSO,What does POCSO 2012 cover?,"Penetrative sexual assault, sexual assault, sexual harassment, and pornography."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,POCSO,Examples of aggravated sexual assault?,"When the victim is mentally ill, in custody, or abused by a trusted person."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,POCSO,Define loco parentis.,"A person standing in place of a parent (e.g., a school principal)."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,PCPNDT,Purpose of PCPNDT 2002?,To prohibit sex selection and misuse of prenatal diagnostic tests.
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,PCPNDT,Composition of the PCPNDT medical board?,"Paediatrician, OBGYN, and radiologist."
Forensic Medicine & Toxicology,Part-13 Medical Law & Court Proceedings,PCPNDT,What is Form F?,The informed-consent form; the sex of the fetus must not be detected or disclosed.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Hymen,Name the types of hymen.,"Annular, semilunar/crescentic, cribriform, septate, infantile, and fimbriated."
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Hymen,What are Glaister-Keen rods/glass used for?,Examining the hymen.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Hymen,A hymenal tear at 4–7 o'clock (posterolateral) suggests what?,Penile penetration.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Hymen,An anterior hymenal tear suggests what?,Digital or foreign-body insertion.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Hymen,When may the hymen remain intact despite intercourse?,In children (a deep-seated hymen).
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Fetal age,State Haase's rule (first 5 months).,The square root of fetal length (cm) equals the age in months.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Fetal age,State Morison's rule (after 5 months).,Length (cm) divided by 5 equals the age in months.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Multiple fertilisation,Define superfetation.,Fertilisation of two ova in different menstrual cycles (about a month apart).
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Multiple fertilisation,Define superfecundation.,Fertilisation of two ova in the same cycle by different acts of coitus (possibly different fathers).
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Lochia,Give the sequence and timing of lochia.,"Rubra (0–4 days), serosa (4–9 days), and alba (about 10 days)."
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Live birth,What is vagitus uterinus / vaginalis?,Crying of the fetus before birth (in the uterus / in the vagina).
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Live birth,Name the tests used to differentiate live-born from still-born.,"Foder's, Plocquet's, Wredin's, Breslau's second life test, and the hydrostatic test."
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Intrauterine death,Earliest sign of intrauterine death?,Loss of the fetal heart rate.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Intrauterine death,Describe Robert's sign.,Gas/air in the fetal great vessels.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Intrauterine death,Describe Spalding's sign.,Overlapping of the fetal skull bones.
Forensic Medicine & Toxicology,Part-14 Forensic Obstetrics,Intrauterine death,Describe Ball's sign.,Increased flexion of the fetus.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Corrosives,Which necrosis do acids cause?,Coagulative necrosis (except HF).
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Corrosives,"Which necrosis do alkalis cause, and why are they more dangerous?",Liquefactive necrosis; they carry a higher risk of perforation.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Corrosives,HF (and ethylene glycol) poisoning causes what?,Hypocalcaemia.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Corrosives,Timing of upper GI endoscopy after corrosive ingestion?,Within 24 hours.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Stomach mucosa,Black mucosa with chalky-white teeth indicates which poison?,Sulfuric acid (H2SO4).
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Stomach mucosa,Yellow mucosa indicates which poison?,Nitric acid (HNO3).
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Stomach mucosa,Leather/grey mucosa indicates which poison?,Carbolic acid / phenol (gastric lavage contraindicated).
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Stomach mucosa,Red-velvet mucosa indicates which poison?,Arsenic.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Stomach mucosa,Yellowish-brown mucosa indicates which poison?,Phosphorus.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Stomach mucosa,Slate-grey mucosa indicates which poison?,Mercury.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Carbolic acid,Urine and eye signs of carbolic acid (phenol) poisoning?,"Green urine and carboluria, ochronosis, and miosis."
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Boric acid,Appearance in boric acid poisoning?,A boiled-lobster appearance.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Universal antidote,Composition of the universal antidote?,"Activated charcoal 2 parts, tannic acid 1 part, and magnesium oxide 1 part."
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Gastric lavage,Time limit for gastric lavage?,Within 1 hour of ingestion.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Gastric lavage,Correct position for gastric lavage?,"Left lateral, head low."
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Gastric lavage,Contraindications to gastric lavage?,"Convulsions, corrosives (except carbolic acid), comatose state, and kerosene."
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Zargar grade I?,Oedema and hyperaemia of the mucosa.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Zargar grade IIa?,"Superficial localised ulcerations, friability, and blisters."
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Zargar grade IIb?,Circumferential and deep ulcerations.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Zargar grade IIIa?,Multiple deep ulcerations with small scattered areas of necrosis.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Zargar grade IIIb?,Extensive necrosis.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Zargar grade IV?,Perforation.
Forensic Medicine & Toxicology,Part-15 Toxicology: Corrosives,Zargar,Mnemonic for the Zargar progression (HUNP)?,"Hyperaemia, Ulceration, Necrosis, Perforation."
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Carbon monoxide,CO affinity for haemoglobin vs oxygen?,About 250 times greater.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Carbon monoxide,Type of anoxia in CO poisoning?,Anaemic anoxia.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Carbon monoxide,COHb level at which symptoms appear?,Above 5%.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Carbon monoxide,Pulse oximetry reading in CO poisoning?,Falsely normal.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Carbon monoxide,Skin findings and colour in CO poisoning?,Cutaneous blisters and cherry-red discolouration.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Carbon monoxide,Effect of CO on the oxygen dissociation curve?,Shifts it to the left.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Cyanide,Characteristic smell of cyanide?,Bitter almonds.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Cyanide,Mechanism of cyanide toxicity?,"Inhibits cytochrome oxidase (complex IV), causing histotoxic anoxia."
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Cyanide,Bedside test for cyanide?,Lee-Jones test.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Cyanide,Antidote kit for cyanide?,Lillie's kit.
Forensic Medicine & Toxicology,Part-16 Asphyxiants & Cardiac Poisons,Cardiac poisons,Active compound of Spanish fly and its effect?,Cantharidin; it causes priapism.
